DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;PRIJEM_VYDAJ;AKCE;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;POZNAMKA;CASTKA
7.3.2017;KDF;;V;200;6399;5362;25506722;Pamex;Byty - oprava ÚT - teče ze stropu - Křenkova 732/32;-1347.15
7.3.2017;KDF;;V;219;3612;5189;2878895;Společenství vlastníků pro dům;Byty - záloha na služby 2/2017;26593
7.3.2017;KDF;;V;219;3612;5189;28320336;Společenství vlastníků;Byty - záloha na služby 2/2017;2322
7.3.2017;KDF;;V;219;3612;5199;2878895;Společenství vlastníků pro dům;Byty - fond oprav 2/2017;12787
7.3.2017;KDF;;V;219;3612;5199;28320336;Společenství vlastníků;Byty - fond oprav 2/2017;1200
7.3.2017;KDF;;P;124;6171;2324;47114983;Česká pošta, s.p.;39 - vyúčtování ročních množstevních slev 2016 za listovní a balíkové zásilky;391.34
7.3.2017;KOF;;V;208;6171;5162;;;;16441
7.3.2017;POK;;V;0;6171;5182;;;;-1577
7.3.2017;POK;;V;122;5512;5156;;;;1501
7.3.2017;POK;;V;124;6171;5173;;;;76
7.3.2017;POK;;P;0;0;1341;;;;200
7.3.2017;POK;;P;0;0;1353;;;;800
7.3.2017;POK;;P;0;6171;2328;;;;-6490
7.3.2017;POK;;P;0;6171;2329;;;;-11340
7.3.2017;POK;;P;10;0;1361;;;;1000
7.3.2017;POK;;P;12;0;1361;;;;200
7.3.2017;POK;;P;17;0;1361;;;;100
7.3.2017;POK;;P;18;0;1361;;;;50
7.3.2017;POK;;P;21;0;1361;;;;20
7.3.2017;POK;;P;24;0;1361;;;;270
7.3.2017;POK;;P;32;0;1361;;;;100
7.3.2017;POK;;P;100;2341;2132;;;;520
7.3.2017;POK;;P;124;6171;2212;;;;100
7.3.2017;POK;;P;135;0;1343;;;;480
7.3.2017;POK;;P;141;0;1340;;;;13860
7.3.2017;POK;;P;298;3639;2131;;;;70
7.3.2017;POK;;P;360;6171;2119;;;;60
7.3.2017;POU;;V;177;3543;5223;839345;Diakonie ČCE - středisko v Mys;16 - příspěvky 2017 - dotace za účelem podpory projektu Město přátelské demenci, RM 5.12.2016;17000
7.3.2017;ROZ;232001;V;208;6171;5137;;;;5600
7.3.2017;ROZ;232001;V;208;6171;5162;;;;-12400
7.3.2017;ROZ;232001;V;208;6171;5172;;;;6800
7.3.2017;ROZ;232002;V;177;3543;5222;;;;-17000
7.3.2017;ROZ;232002;V;177;3543;5223;;;;17000
7.3.2017;UCT;;V;200;6310;5163;;;;20
7.3.2017;UCT;;P;0;0;1111;;;;925071.61
7.3.2017;UCT;;P;0;0;1112;;;;32628.38
7.3.2017;UCT;;P;0;0;1113;;;;76450.14
7.3.2017;UCT;;P;0;0;1121;;;;169611.36
7.3.2017;UCT;;P;0;0;1211;;;;2375570.34
7.3.2017;UCT;;P;0;6171;2328;;;;22700
7.3.2017;UCT;;P;0;6171;2329;;;;132931
7.3.2017;UCT;;P;10;0;1361;;;;22500
7.3.2017;UCT;;P;134;0;4122;;;;2052800
7.3.2017;UCT;;P;135;2219;2111;;;;10270
7.3.2017;UCT;;P;137;3632;2111;;;;3000
8.3.2017;DDP;;P;0;0;1341;;;;400
8.3.2017;DDP;;P;0;0;1342;;;;1548
8.3.2017;DDP;;P;141;0;1340;;;;1440
8.3.2017;KDF;;V;122;5512;5137;64509818;ZZN Hospodářské potřeby,;SDH - tryska, matice, podložka, naviják;1474.31
8.3.2017;KDF;;V;122;5512;5139;64509818;ZZN Hospodářské potřeby,;SDH - tryska, matice, podložka, naviják;99.69
8.3.2017;KDF;;V;124;6171;5139;25945653;PAPERA s.r.o.;19 - kancel. potřeby;4424
8.3.2017;KDF;;V;124;6171;5167;13648021;Vladimír Rosecký;19 - školení a přezkoušení obsluhy plynového zařízení a tlakových nádob, aktualizace a doplnění provozního řádu plyn. kotelny a plyn. zařízení v objektu MÚ;1350
8.3.2017;KDF;;V;124;6171;5169;13648021;Vladimír Rosecký;19 - školení a přezkoušení obsluhy plynového zařízení a tlakových nádob, aktualizace a doplnění provozního řádu plyn. kotelny a plyn. zařízení v objektu MÚ;1350
8.3.2017;KDF;;V;140;2212;5169;46993665;AGROSLUŽBY Žďár n.S.,a.s.;39 - Rokytno, Studnice - prohrnování silnic;14913
8.3.2017;KDF;;V;147;3639;5139;25945653;PAPERA s.r.o.;39 - prům. zboží - veřejné WC;746
8.3.2017;KDF;;V;160;3299;5169;60574674;Základní škola Nové Město na M;MAP - poskytnutí prostor a zajištění služeb pro účely organizace seminářů v rámci projektu Místní akční plán rozvoje vzdělávávní 20.2.2017;3000
8.3.2017;KDF;;V;208;6171;5162;47471557;COMA s.r.o.;Výp.technika - tarif STANDARD/12288 za 3/2017;20550
8.3.2017;KDF;;V;208;6171;5169;47114983;Česká pošta, s.p.;Výp.technika - kvalifikovaný osobní certifikát - zam.;396
8.3.2017;KOF;;V;208;6171;5162;;;;1394
8.3.2017;POK;;V;0;6171;5182;;;;-3935
8.3.2017;POK;;V;122;5512;5169;;;;2300
8.3.2017;POK;;V;124;6171;5173;;;;635
8.3.2017;POK;;V;124;6171;5361;;;;1000
8.3.2017;POK;;P;0;0;1341;;;;1467
8.3.2017;POK;;P;0;6171;2328;;;;-16811
8.3.2017;POK;;P;0;6171;2329;;;;-48328
8.3.2017;POK;;P;0;6409;2328;;;;6288
8.3.2017;POK;;P;11;0;1361;;;;1500
8.3.2017;POK;;P;12;0;1361;;;;300
8.3.2017;POK;;P;15;0;1361;;;;100
8.3.2017;POK;;P;16;0;1361;;;;100
8.3.2017;POK;;P;17;0;1361;;;;5300
8.3.2017;POK;;P;21;0;1361;;;;14520
8.3.2017;POK;;P;24;0;1361;;;;480
8.3.2017;POK;;P;124;6171;2212;;;;400
8.3.2017;POK;;P;124;6171;2324;;;;2886
8.3.2017;POK;;P;141;0;1340;;;;29720
8.3.2017;POK;;P;246;6171;2328;;;;1260
8.3.2017;POK;;P;360;6171;2119;;;;360
8.3.2017;POK;;P;9124;6171;2111;;;;458
8.3.2017;UCT;;P;0;0;1383;;;;682.01
8.3.2017;UCT;;P;0;6171;2328;;;;6490
8.3.2017;UCT;;P;126;3612;3112;;;;314923
8.3.2017;UCT;;P;137;3632;2111;;;;900
9.3.2017;DDP;;P;0;0;1341;;;;200
9.3.2017;DDP;;P;141;0;1340;;;;1920
9.3.2017;KDF;;V;122;3613;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tepelné energie za 1/2017;34451.46
9.3.2017;KDF;;V;123;5311;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tepelné energie za 1/2017;5141.29
9.3.2017;KDF;;V;126;3612;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tepelné energie za 1/2017;81556.75
9.3.2017;KDF;;V;126;3612;5169;46993665;AGROSLUŽBY Žďár n.S.,a.s.;Byty - Rokytno - vyvážení jímky;1900
9.3.2017;KDF;;V;126;3612;5171;27689719;OKNOSTYL group s.r.o.;Byty - výměna oken a dveří;10839.9
9.3.2017;KDF;;V;126;3612;5171;63477831;Be & Pe, s.r.o.;Byty - Hlinné - výměna expanzní nádoby  pro plyn. kotel;3547.75
9.3.2017;KDF;;V;147;3639;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tepelné energie za 1/2017;1867.79
9.3.2017;KDF;;V;200;6399;5362;27689719;OKNOSTYL group s.r.o.;Byty - výměna oken a dveří;-1413.9
9.3.2017;KDF;;V;200;6399;5362;63477831;Be & Pe, s.r.o.;Byty - Hlinné - výměna expanzní nádoby  pro plyn. kotel;-462.75
9.3.2017;KDF;;V;200;6409;5229;61385247;Národní síť Zdravých měst ČR;41 - členské příspěvky na r. 2017;19245
9.3.2017;KDF;;V;299;3613;5152;25335057;Novoměstská teplárenská a;Byty - dodávka tepelné energie za 1/2017;70447.66
9.3.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na elektřinu 3/2017 - Slavkovice - Těl. jednota - KD;2200
9.3.2017;KDF;;V;299;3613;5169;46993665;AGROSLUŽBY Žďár n.S.,a.s.;Byty - Rokytno - vyvážení jímky;774
9.3.2017;KDF;;V;360;6409;5192;60574674;Základní škola Nové Město na M;41 - městské karty - sleva stravného;374.8
9.3.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva na obědy za 2/2017;1154
9.3.2017;KDF;;V;360;6409;5192;70284725;Základní škola Nové Město na M;41 - městské karty - sleva stravného za 2/2017 - děti;212.7
9.3.2017;KOF;;V;208;6171;5169;;;;1160
9.3.2017;KOF;;P;126;3612;2324;;;;0
9.3.2017;POK;;V;0;6171;5182;;;;-1005
9.3.2017;POK;;V;124;6171;5173;;;;601
9.3.2017;POK;;V;124;6171;5175;;;;404
9.3.2017;POK;;P;0;0;1341;;;;1600
9.3.2017;POK;;P;0;0;1353;;;;700
9.3.2017;POK;;P;0;0;1359;;;;3000
9.3.2017;POK;;P;0;6171;2328;;;;-10198
9.3.2017;POK;;P;0;6171;2329;;;;-21291
9.3.2017;POK;;P;10;0;1361;;;;1500
9.3.2017;POK;;P;12;0;1361;;;;40
9.3.2017;POK;;P;15;0;1361;;;;1000
9.3.2017;POK;;P;17;0;1361;;;;700
9.3.2017;POK;;P;21;0;1361;;;;10320
9.3.2017;POK;;P;24;0;1361;;;;270
9.3.2017;POK;;P;32;0;1361;;;;200
9.3.2017;POK;;P;124;6171;2212;;;;100
9.3.2017;POK;;P;124;6171;2324;;;;2294
9.3.2017;POK;;P;141;0;1340;;;;8800
9.3.2017;POK;;P;246;6171;2328;;;;720
9.3.2017;POK;;P;298;3639;2131;;;;125
9.3.2017;POK;;P;360;6171;2119;;;;120
9.3.2017;POU;;V;106;3113;5331;70284725;Základní škola Nové Město na M;41 - provozní příspěvek 3/2017;345400
9.3.2017;POU;;V;107;3113;5331;60574674;Základní škola Nové Město na M;41 - provozní příspěvek 3/2017;345400
9.3.2017;POU;;V;118;4356;5331;43378692;Centrum Zdislava;41 - provozní příspěvek 3/2017;190800
9.3.2017;POU;;V;118;4356;5336;43378692;Centrum Zdislava;28 - převod fin. prostředků na financování provozních nákladů denního stacionáře;971400
9.3.2017;POU;;V;118;4356;5336;43378692;Centrum Zdislava;41 - převod fin. prostředků z Kraje Vysočina - dotace na financování provozních nákladů denního stacionáře;341000
9.3.2017;POU;;V;120;3392;5331;372854;Novoměstská kult.zařízení;41 - provozní příspěvek 3/2017;885900
9.3.2017;POU;;V;134;4351;5331;48899097;Novoměstské soc.služby;41 - provozní příspěvek 3/2017;521000
9.3.2017;POU;;V;151;3421;5331;70927880;Dům dětí a mládeže Nové Město;41 - provozní příspěvek 3/2017;70400
9.3.2017;POU;;V;171;3111;5331;70995559;Mateřská škola N.M.n.;41 - provozní příspěvek 3/2017;390200
9.3.2017;UCT;;V;114;6171;5011;;;;32031
9.3.2017;UCT;;V;114;6171;5031;;;;8009
9.3.2017;UCT;;V;114;6171;5032;;;;2883
9.3.2017;UCT;;V;122;5512;5021;;;;50864
9.3.2017;UCT;;V;122;5512;5031;;;;12717
9.3.2017;UCT;;V;122;5512;5032;;;;4578
9.3.2017;UCT;;V;123;5311;5011;;;;200384
9.3.2017;UCT;;V;123;5311;5021;;;;2380
9.3.2017;UCT;;V;123;5311;5031;;;;50096
9.3.2017;UCT;;V;123;5311;5032;;;;18034
9.3.2017;UCT;;V;124;6112;5021;;;;5600
9.3.2017;UCT;;V;124;6112;5023;;;;132908
9.3.2017;UCT;;V;124;6112;5031;;;;27453
9.3.2017;UCT;;V;124;6112;5032;;;;12722
9.3.2017;UCT;;V;124;6171;5011;;;;1632514
9.3.2017;UCT;;V;124;6171;5021;;;;9575
9.3.2017;UCT;;V;124;6171;5031;;;;408126.75
9.3.2017;UCT;;V;124;6171;5032;;;;146926.71
9.3.2017;UCT;;V;124;6171;5424;;;;21040.6
9.3.2017;UCT;;V;124;6409;5909;;;;-110932
9.3.2017;UCT;;V;131;6171;5499;;;;32500
9.3.2017;UCT;;V;160;3299;5011;;;;7681
9.3.2017;UCT;;V;160;3299;5021;;;;44530
9.3.2017;UCT;;V;160;3299;5031;;;;6610.25
9.3.2017;UCT;;V;160;3299;5032;;;;2379.29
9.3.2017;UCT;;V;160;3299;5424;;;;357.4
9.3.2017;UCT;;V;164;3299;5031;;;;0
9.3.2017;UCT;;V;164;3299;5032;;;;0
9.3.2017;UCT;;V;164;5399;5011;;;;11000
9.3.2017;UCT;;V;164;5399;5031;;;;2750
9.3.2017;UCT;;V;164;5399;5032;;;;990
9.3.2017;UCT;;V;165;4339;5011;;;;11241
9.3.2017;UCT;;V;165;4339;5031;;;;2811
9.3.2017;UCT;;V;165;4339;5032;;;;1011
9.3.2017;UCT;;V;200;6409;5179;;;;19245
9.3.2017;UCT;;V;200;6409;5229;;;;-19245
9.3.2017;UCT;;V;208;6171;5162;;;;20486
9.3.2017;UCT;;V;222;6171;5011;;;;57308
9.3.2017;UCT;;V;222;6171;5031;;;;14326
9.3.2017;UCT;;V;222;6171;5032;;;;5158
9.3.2017;UCT;;V;299;3613;5011;;;;11277
9.3.2017;UCT;;V;299;3613;5021;;;;1800
9.3.2017;UCT;;V;299;3613;5031;;;;2820
9.3.2017;UCT;;V;299;3613;5032;;;;1015
9.3.2017;UCT;;V;386;3299;5021;;;;2800
9.3.2017;UCT;;P;0;0;1341;;;;400
9.3.2017;UCT;;P;0;6171;2328;;;;16811
9.3.2017;UCT;;P;124;6171;2324;;;;21297
9.3.2017;UCT;;P;131;0;2460;;;;6500
9.3.2017;UCT;;P;137;3632;2111;;;;600
9.3.2017;UCT;;P;141;0;1340;;;;-400
9.3.2017;UCT;;P;165;0;4116;;;;8000
9.3.2017;UCT;;P;194;0;4116;;;;300868
10.3.2017;DDP;;P;126;3612;2111;;;;3266
10.3.2017;DDP;;P;126;3612;2132;;;;2509
10.3.2017;DDP;;P;141;0;1340;;;;1440
10.3.2017;DDP;;P;299;3613;2132;;;;21845
10.3.2017;KDF;;V;126;3612;5169;25509187;TS služby s.r.o.;Byty - úklid bytových domů 1/2017;50284
10.3.2017;KDF;;V;299;3613;5171;29365350;tutor.64 s.r.o.;Byty - oprava EPS na budově Palackého nám. 16;7722
10.3.2017;POK;;V;0;6171;5182;;;;-76
10.3.2017;POK;;V;124;6171;5173;;;;76
10.3.2017;POK;;P;0;0;1341;;;;600
10.3.2017;POK;;P;0;6171;2328;;;;-11850
10.3.2017;POK;;P;0;6171;2329;;;;-11940
10.3.2017;POK;;P;17;0;1361;;;;600
10.3.2017;POK;;P;21;0;1361;;;;500
10.3.2017;POK;;P;124;6171;2324;;;;3330
10.3.2017;POK;;P;135;0;1343;;;;400
10.3.2017;POK;;P;141;0;1340;;;;17040
10.3.2017;POK;;P;246;6171;2328;;;;1080
10.3.2017;POK;;P;360;6171;2119;;;;240
10.3.2017;UCT;;P;0;6171;2328;;;;10198
10.3.2017;UCT;;P;0;6171;2329;;;;28631
10.3.2017;UCT;;P;137;3632;2111;;;;1500
13.3.2017;DDP;;P;126;3612;2111;;;;5449
13.3.2017;DDP;;P;126;3612;2132;;;;7517
13.3.2017;DDP;;P;141;0;1340;;;;9240
13.3.2017;DDP;;P;298;3639;2131;;;;1000
13.3.2017;DDP;;P;299;3613;2111;;;;3900
13.3.2017;DDP;;P;299;3613;2132;;;;8437
13.3.2017;KDF;;V;124;6171;5167;26942178;M LORDY s.r.o.;Školení - Slámová M. - Rozpočtová skladba a účetnictví;1490
13.3.2017;KDF;;V;124;6171;5169;45495882;Novotný Milan;Byty - kontrola a regulace topení a TUV, zasklení okna - č.p. 323, kontrola topení č.p. 16, kontrola topení a oprava WC č.p. 103;979
13.3.2017;KDF;;V;124;6171;5169;70284725;Základní škola Nové Město na M;19 - obědy za 2/2017;37578
13.3.2017;KDF;;V;131;6409;5909;70284725;Základní škola Nové Město na M;19 - obědy za 2/2017;5312
13.3.2017;KDF;;V;299;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na el. energii za 32017, Nádražní K/1075 - dopravní terminál;4420
13.3.2017;KDF;;V;299;3613;5169;45495882;Novotný Milan;Byty - kontrola a regulace topení a TUV, zasklení okna - č.p. 323, kontrola topení č.p. 16, kontrola topení a oprava WC č.p. 103;5317
13.3.2017;KOF;;V;208;6171;5162;;;;8166
13.3.2017;KOF;;V;208;6171;5169;;;;1160
13.3.2017;KOF;;P;126;3612;2324;;;;411
13.3.2017;KOF;;P;145;2119;2111;;;;59575
13.3.2017;POK;;V;0;6171;5182;;;;-499
13.3.2017;POK;;V;138;3639;5134;;;;499
13.3.2017;POK;;P;0;0;1341;;;;2200
13.3.2017;POK;;P;0;0;1353;;;;700
13.3.2017;POK;;P;0;6171;2328;;;;-29991
13.3.2017;POK;;P;0;6171;2329;;;;-84785
13.3.2017;POK;;P;10;0;1361;;;;4500
13.3.2017;POK;;P;11;0;1361;;;;1850
13.3.2017;POK;;P;12;0;1361;;;;100
13.3.2017;POK;;P;15;0;1361;;;;700
13.3.2017;POK;;P;16;0;1361;;;;350
13.3.2017;POK;;P;17;0;1361;;;;6300
13.3.2017;POK;;P;19;0;1361;;;;300
13.3.2017;POK;;P;21;0;1361;;;;8750
13.3.2017;POK;;P;24;0;1361;;;;630
13.3.2017;POK;;P;31;0;1361;;;;450
13.3.2017;POK;;P;123;6171;2212;;;;200
13.3.2017;POK;;P;124;2299;2212;;;;1400
13.3.2017;POK;;P;124;6171;2111;;;;187
13.3.2017;POK;;P;124;6171;2212;;;;200
13.3.2017;POK;;P;124;6171;2324;;;;3155
13.3.2017;POK;;P;126;3612;2132;;;;28631
13.3.2017;POK;;P;135;6171;2324;;;;1000
13.3.2017;POK;;P;141;0;1340;;;;48820
13.3.2017;POK;;P;246;6171;2328;;;;1620
13.3.2017;POK;;P;298;3639;2131;;;;2193
13.3.2017;POK;;P;360;6171;2119;;;;540
13.3.2017;POU;;V;131;6171;5222;71170707;Základní organizace odborového;SF - dar odbor. organizaci na podporu regener., duševních a zdravotních aktivit bývalých a stávajících zaměstnanců města;8000
13.3.2017;POU;;V;194;1036;5212;45492638;Jakoš Milan;ŽP - činnosti OLH za I. čtvrtletí r. 2017;6950
13.3.2017;POU;;V;194;1036;5212;47436786;Driml Jiří;ŽP - činnosti OLH za I. čtvrtletí r. 2017;24196
13.3.2017;POU;;V;194;1036;5212;64416526;Laštovička Jiří;ŽP - činnosti OLH za I. čtvrtletí r. 2017;125171
13.3.2017;POU;;V;194;1036;5213;25550969;STOPR, s.r.o.;ŽP - činnosti OLH za I. čtvrtletí r. 2017;138663
13.3.2017;POU;;V;194;1036;5213;42196451;Lesy ČR, LS Nové Město;ŽP - činnosti OLH za I. čtvrtletí r. 2017;5888
13.3.2017;POU;;P;246;6171;2328;46965815;ZDAR, a.s.;Vyúčtování Nkaret 02/2017;30420
13.3.2017;UCT;;V;208;6171;5168;;;;468.98
13.3.2017;UCT;;P;0;6171;2328;;;;11850
13.3.2017;UCT;;P;10;0;1361;;;;12500
13.3.2017;UCT;;P;122;0;4116;;;;150000
13.3.2017;UCT;;P;137;3632;2111;;;;3000
14.3.2017;DDP;;P;124;2169;2212;;;;11.62
14.3.2017;DDP;;P;126;3612;2111;;;;650
14.3.2017;DDP;;P;126;3612;2132;;;;900
14.3.2017;DDP;;P;141;0;1340;;;;4580
14.3.2017;KDF;;V;100;2321;5169;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;02 - Slavkovice - čištění kanalizace;4432
14.3.2017;KDF;;V;113;3745;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;39 - záloha na vodu za 3/2017 - kašna Píseň hor, Pal. nám.;880
14.3.2017;KDF;;V;113;3745;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;1030
14.3.2017;KDF;;V;121;3722;5169;25509187;TS služby s.r.o.;39 - svoz a likvidace KO od občanů z odp. košů;31228
14.3.2017;KDF;;V;121;3745;5171;25509187;TS služby s.r.o.;39 - oprava odpadkového koše;1428
14.3.2017;KDF;;V;122;3613;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;39 - záloha na vodné za 3/2017 - Olešná, výletiště;200
14.3.2017;KDF;;V;122;3613;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Školní 448;6470
14.3.2017;KDF;;V;122;3613;5153;60193492;Pražská plynárenská, a.s.;Byty - záloha na dodávku zemního plynu za 3/2017 - Pohledec 141;2000
14.3.2017;KDF;;V;122;3613;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;5996.4
14.3.2017;KDF;;V;122;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na el. energii za 3/2017 -nebyt.hops., VO, SDH;5470
14.3.2017;KDF;;V;122;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na el. energii za 3/2017, nebyt. hosp., VO, SDH;3940
14.3.2017;KDF;;V;122;3613;5154;26078201;E.ON Energie, a.s.;Byty - záloha na elektrickou energii na 3/2017 - Olešná - výletiště;930
14.3.2017;KDF;;V;122;5512;5019;72312351;Musil Josef;SDH - refundace mzdy - odborná příprava 3.3.2017;1164
14.3.2017;KDF;;V;122;5512;5039;72312351;Musil Josef;SDH - refundace mzdy - odborná příprava 3.3.2017;396
14.3.2017;KDF;;V;122;5512;5169;27916693;CCS;CCS - MP,SDH - provozní poplatek;117.34
14.3.2017;KDF;;V;123;5311;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Školní 448;330
14.3.2017;KDF;;V;123;5311;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;895.6
14.3.2017;KDF;;V;123;5311;5169;27916693;CCS;CCS - MP,SDH - provozní poplatek;117.4
14.3.2017;KDF;;V;124;6171;5136;47114983;Česká pošta, s.p.;19 - Učitelské noviny - předplatné č. 14/2017 - 13/2018;1794
14.3.2017;KDF;;V;124;6171;5137;45647127;Polanský Milan;19 - dodávka montáž 6 ks žaluzií;3150
14.3.2017;KDF;;V;124;6171;5139;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, zimní ostřikovač, přefakturace;279
14.3.2017;KDF;;V;124;6171;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;19 - záloha na vodné za 3/2017 - Vratislavovo nám. 103;5680
14.3.2017;KDF;;V;124;6171;5153;60193492;Pražská plynárenská, a.s.;19 - záloha na dodávku zemního plynu za 03/2017 - Vratislavovo nám. 103;20000
14.3.2017;KDF;;V;124;6171;5153;60193492;Pražská plynárenská, a.s.;19 - záloha na dodávku zemního plynu za 3/2017 - Vratislavovo náměstí 97;1000
14.3.2017;KDF;;V;124;6171;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;738
14.3.2017;KDF;;V;124;6171;5154;26078201;E.ON Energie, a.s.;Byty - záloha na elektřinu 3/2017 - Vratislavovo nám. 97, byt;510
14.3.2017;KDF;;V;124;6171;5156;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, zimní ostřikovač, přefakturace;9079.2
14.3.2017;KDF;;V;124;6171;5161;47114983;Česká pošta, s.p.;19 - nadstandní zpracování pk A 2/2017;181.5
14.3.2017;KDF;;V;124;6171;5167;3630277;Agentura IPSUM s.r.o.;Školení - Stárková - Jak klienty správně odhadnout a přesvědčit;1390
14.3.2017;KDF;;V;124;6171;5167;25334514;Fakta s.r.o.;Školení - Stárková, Tomancová - Celostátní vzdělávací setkání orgánů sociálně-právní ochrany a kurátorů;3780
14.3.2017;KDF;;V;124;6171;5167;26262525;QCM, s.r.o.;Školení - Kubík, Kramárová, Hemza, Krejčí D. - Veřejné stavební investice;14036
14.3.2017;KDF;;V;124;6171;5167;27180271;Nakladatelství FORUM s.r.o.;Školení - Ptáček - Kontroly technického stavu a revize technických zařízení v r. 2017;6642.9
14.3.2017;KDF;;V;124;6171;5167;61060631;VITA software, s.r.o.;Školení - Topinková, Buřvalová, Havelka - Stavební úřad - školení programu;2400
14.3.2017;KDF;;V;124;6171;5167;73956023;Eva Andrýsková;Školení - Dufek - Schvalování technické způsobilosti vozidel pro provoz na pozemních komunikacích;1600
14.3.2017;KDF;;V;124;6171;5169;25583735;SPIN SERVIS s.r.o.;19 - servisní zabezpečení - nájemné 2/2017;12039.19
14.3.2017;KDF;;V;124;6171;5169;25583735;SPIN SERVIS s.r.o.;19 - servisní zabezpečení 2/2017, organizace - přefakturace;45803.64
14.3.2017;KDF;;V;124;6171;5169;25586459;B.C.S. s.r.o.;19 - pohonné hmoty, mycí linka, zimní ostřikovač, přefakturace;238.5
14.3.2017;KDF;;V;124;6171;5169;45786259;NESS Czech s.r.o.;19 - uveřejnění formuláře v elektronické podobě - rekonstrukce komunikace, kanalizace a vodovodu - ul. Drobného;269.1
14.3.2017;KDF;;V;124;6171;5169;48391301;RENOMIA. a.s.;19 - odměna makléře za 1. čtvrtletí 2017;7475
14.3.2017;KDF;;V;124;6171;5171;26943689;PNEU Komínek s.r.o.;19 - 5J4 6210 - oprava;190
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha na vodné, stočné za 3/2017 - ul. Dukelská, byt. fond;630
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Drobného 301;62750
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Drobného 540;8600
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Křenkova 732;42430
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Školní 448;700
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Tyršova 730;29900
14.3.2017;KDF;;V;126;3612;5151;49455842;VODÁRENSKÁ AKCIOVÁ SPOLEČNOST,;Byty - záloha vodného a stočného na 3/2017 - Tyršova 731;28490
14.3.2017;KDF;;V;126;3612;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;26338
14.3.2017;KDF;;V;135;2212;5169;27695689;SVOBSTAV;10 - Pohledec - oprava odvodnění MK;5051
14.3.2017;KDF;;V;135;2221;5169;25509187;TS služby s.r.o.;39 - úklid čekáren;1137
14.3.2017;KDF;;V;135;2229;5169;25509187;TS služby s.r.o.;10 - montáž a demontáž DZ - ul. Monseova;763
14.3.2017;KDF;;V;135;2229;5171;25509187;TS služby s.r.o.;10 - opravy DZ - město;1865
14.3.2017;KDF;;V;135;2229;5171;25509187;TS služby s.r.o.;10 - POJISTNÁ UDÁLOST 31.12.2016 - oprava DZ ul. Malá;1178
14.3.2017;KDF;;V;136;3631;5154;26078201;E.ON Energie, a.s.;39 - záloha el. energie za 3/2017 - kašny, byty, nebyt. hosp., veř. WC, MÚ, VO, SDH - Nové Město;91890
